Address,Tokens Rounded,Vesting Duration,Vesting Cliff,Percentage Vested
0x1FFB9BE6cA7438087466d8068c555Db0C07F5156,17533.10,0,0,0
0x92ebeD38d3C2E310908cc6B503C9B40635362402,17533.10,0,0,0
0x08Db459D2f4b4e133227B329bB26803c1d2cec45,4383.27,0,0,0
0xD89cC91E59Cd0ACEBac1E9D6B864f17F6582aAF9,17533.10,0,0,0
0xAf1cBb46ee168174810658b985109B71Dd370521,438.32,0,0,0
0x7E7c2036D54c8019c7e54Eef82B7313a02b934aE,17533.10,0,0,0
0x7DB9b672e531e1156c194b21595B8Fd400c02140,6574.91,0,0,0
0x241Aa3fF604074D8B3926ae31129c7ACD5032F62,17533.10,0,0,0
0x91af70963deE43957eBDE53ef46439Ca9e1F419d,3506.62,0,0,0
0x1F539991C63CF32013ED4E617174FeeB082B5c38,4383.27,0,0,0
0xc54B782160bAFD9630510d3ca46c7275B3E2DDb2,1753.31,0,0,0
0x80FA68D3A46C36D1214A8ac5409a8657b3462c73,2629.96,0,0,0
0x6a485941E510eDD2ADF9E66417D6A2294090D079,17533.10,0,0,0
0x4d68b8718178522B32816Aa0A316b1b874914123,17533.10,0,0,0
0xaF16FabBFC570153f9558D438cAEa9976051b9fF,8757.78,0,0,0
0x0082613d7b45f29a67bFc4D5C2b8EA9C7b6919b3,4120.27,0,0,0
0x6E7e59484597e1506b944118745CBB2989599727,5172.26,0,0,0
0x57634AB2B786436306D5ca53874F5aD6E26870dC,8766.55,0,0,0
0x6B1386FbeA99E3467ddd92E86799213d5add0583,2629.96,0,0,0
0xE725509F8CdC0568842BA30eAA3200247588a1e8,17533.10,0,0,0
0xD4b0921f775758Fd65f0E8b47df414320D21F407,2629.96,0,0,0
0x61a178e2eb0d546aab2FB2cc86e6bdb56d390583,8766.55,0,0,0
0x059157fbeB63C88805fD42A589817ee3954b7406,438.32,0,0,0
0x3095e7311d6a90771612E76ac94d75B71c6543b9,2629.96,0,0,0
0x9340BD76DB1930B6b37A3ed8Ed8d3A3027888bb2,17533.10,0,0,0
0xa297E99092f63f6618C7F619eC22Fde5Bd62D346,17533.10,0,0,0
0xc485ceaB9800be1c6F793a1B9203adA59C3126c6,2629.96,0,0,0
0x70Bd95cf5a0fa935B56d83a4B74C72428D7BABbB,2191.63,0,0,0
0x58386e14A9993dDB76ECa5b4E14377D78083AfDd,1753.31,0,0,0
0x5E174AE2bF3173b380156877eFB4BFb241b25BD4,17533.10,0,0,0
0x3E38849bdC4DBd5c135B217D176e13798b041b73,8766.55,0,0,0
0xEf6de8E80137267C2E89E12bd7c480a0D9187f45,17533.10,0,0,0
0xBB9e3322F217CD82E8907AeB7ec25ad2171472c9,17533.10,0,0,0
0xF344bC3c56A8C14a49c1490bb334905E1b3A19D0,10519.86,0,0,0
0x07024882bAF3a78e6B9d4F1d7D5B4d46166e8cE7,8766.55,0,0,0
0x17Fd6D4429dAe51f47D3295cbe96A3Cc985C2510,17533.10,0,0,0
0xec4568428a796498611E3Dd0b031267B01ac5276,8757.78,0,0,0
0x706f46454882175E2f80278F214Acd352df8960d,5259.93,0,0,0
0x8d07CE57Cf43E1E33Ed82676F0786e999B35B7d0,4383.27,0,0,0
0x27899Aa0da29387377073A4843c48dAa51FE8893,17533.10,0,0,0
0x008260642D170F441f7e9f800bfFEef6Aa727ea9,4383.27,0,0,0
0x91f979b2D45196b455B1E741CCfc8Aed933bdfAD,17524.33,0,0,0
0x28BE4a92Fc56A45661407A0EE02ce74D03239474,4383.27,0,0,0
0x13f8FAc95559DAcc38399B636f932f823A9f2276,438.32,0,0,0
0x48f0AD925e50FC3725B93ffC4C565Eca16739F7E,4383.27,0,0,0
0x68f908F258bE59398D52C3e05a5010c1F33CDb3a,17533.10,0,0,0
0x2E24A896BbdD75B3aBC591A692DBA325BA8c5156,2629.96,0,0,0
0x91770cB6686B13A73771f2a71b4fFa12164e9a63,17533.10,0,0,0
0xD8aeecc85caa22851e75b0E71c9Aa1cd032ca826,8766.55,0,0,0
0xbFb8491709A56d8BC3494aA2a1BDaD3E55990C29,17533.10,0,0,0
0x18B3574859221Fa22405f60AE387A2d44DeC82c3,1051.98,0,0,0
0x78943A3BA7A2ED9880D68Dc891c9610E869eF6Bf,8766.55,0,0,0
0xAE2706B86C42F6c9cFcc4a9234E355425bAD0b9E,17533.10,0,0,0
0x29dA2660FA552921CE8D1b5e9c6ED4e8Ec7b8371,876.65,0,0,0
0x68B50929169Af977a0adE571bb88aBd33483D533,8766.55,0,0,0
0x2f6A11a1505CafEdD0a0b3B2480a93568e9c3399,17533.10,0,0,0
0xA9757637DD05E5487E8a1134C1CfD166F13b5578,17533.10,0,0,0
0xe39920664697fEEEBD31693f1d6046D376C5BD11,8757.78,0,0,0
0x398876c3d1Bd29cDa48AF896301d90319E13BcEE,1753.31,0,0,0
0x0E7f9C266eAEEB0eD69d2Fc3ba43B9aa86ed670B,6574.91,0,0,0
0x7fB494a0d904125cF4243636Ae190Ff5BadA3488,8757.78,0,0,0
0x82cfd19e69B66091Dd1Ea3D06ed19a51E41F8CD0,17533.10,0,0,0
0x5A31479234Cc142554902649838EFCA94AC63819,8678.88,0,0,0
0xA3B555E0581960E159BbaFc955A0B05621C9c6a7,2191.63,0,0,0
0x76781dEBd5704cb295De3Ed1D855F4B29eb75239,657.49,0,0,0
0x4D18B142716dBf2f724aC4dC813a11a036306BE9,1753.31,0,0,0
0xCcD9b3ddFEf9F435B9ba14c73b88472e4Ea557c0,17533.10,0,0,0
0xDa35879Ac439d22EF8EE249e4A78155BEbe37e90,8766.55,0,0,0
0x97EEE3982f5AC2b9533947569d1c18350b7F4c17,6574.91,0,0,0
0x9A3845e1f638C1C52b63dC98381a1F015C14Be10,4383.27,0,0,0
0xE6e4e99949AbcA634bdE22fBe8407337d4f901b9,5259.93,0,0,0
0x1C649cC8A1a78180d0BB77c53D51Ff5476e72c6B,3506.62,0,0,0
0xCd94ca19d7b55cED3f348062347214B2acfa8537,920.48,0,0,0
0x627a43C7b467B30D00690098c292827d21Ae348A,2016.30,0,0,0
0x2dEd36620060eDea3266B5C0BAE5E1DEFd5bA049,438.32,0,0,0
0x8D148e8c55CC80562c4C0EfA992650961298efFe,5479.09,0,0,0
0x77Ab711b53bA8b67b3017D6D70f37D788c7Be1Bf,3506.62,0,0,0
0x97D2b9219A1CF91d010c9E250aB7Eb11EDD24899,17533.10,0,0,0
0xA25ed5d2cd5c3668796E5c8F1C616790D0346fdf,2805.29,0,0,0
0xCdF52Ee02a48aa00660d2c4ed79594331F87f714,8766.55,0,0,0
0x6a1e862d189E0f52Ca8B6B14f998d2504D88B755,8766.55,0,0,0
0xD2c46E542f9f11ce2e80b6db0581aeE9c86F2bC3,1753.31,0,0,0
0x202A387ECf37932556c5F18D59fF18e36651d4ac,17533.10,0,0,0
0x0d243d72160D36a7Ea87f602deafB0F2ee418663,17533.10,0,0,0
0xa48947fefcF20d7E0930B38273bBd5cadA08eF60,8766.55,0,0,0
0x03954f7789C24FdfFE1c71A16295de52166E76bB,876.65,0,0,0
0x91f4d7359A5C9D99e0260Ee07a1f16Eb6AD0f578,17533.10,0,0,0
0x4Ad6B082A08582d5bC423DC2977094dB9C9c0Fd8,13149.82,0,0,0
0x52fEc7A67c3B4982d37F00c40b14e8CB196B47A7,17533.10,0,0,0
0xeDDD56A2f13CF0E2ABd854989e993b8b3594CA64,17533.10,0,0,0
0x16171Bda494A4Be468e54b07d89A46F43d1F25a2,8766.55,0,0,0
0x6424C9Ca3543A76137C1454fb70cf542b798b1D3,17445.43,0,0,0
0xa538E62E6D0847cCBC8CD4f1379d02804952B922,8757.78,0,0,0
0x4847A17D78a215Cbd2ce445e648e8838aE0bBBfb,876.65,0,0,0
0x1aedfF71D72D84B6D57F7a8caCf360EB26eCcCFA,10519.86,0,0,0
0x04a6b22BF3c242DA85BbD7C872F3E88C479a160C,1095.81,0,0,0
0xf348c2A9eAcFBC9a4597ec01bae0e31eC040138e,8766.55,0,0,0
0xFc475e1ACAe0e4c33F4b634bAA0189255e46aF78,17533.10,0,0,0
0x45642fCd506E6280512d2766d34b1A985EcB1e38,17533.10,0,0,0
0x435ce3BBD618502a3428951A1bFc621b84492777,17533.10,0,0,0
0x0E4755452efeB82D38e5b0A50063De5a01Ab9294,7013.24,0,0,0
0x0dCB6d22FF2f49eC5d7e51f58310d9E9DEF1C738,8766.55,0,0,0
0x89F01A8247dD6e8DC034d1397126752E52d99799,8766.46,0,0,0
0xBa1DB21968822E3544556c5E35243dA7Ce48fBf8,17533.10,0,0,0
0x87EFb1bB38da2a2d6a63Ee2a82ddA1FF43939100,2629.96,0,0,0
0x1839fd3107D552cfeDeE1E61a0Cd7931871Fd150,8766.46,0,0,0
0xcC9cF6F593973595443b9185954ca6EE59EB1F82,5259.93,0,0,0
0xf796b20fE31C5F8D43128c0a6972A4b300DF3750,4383.27,0,0,0
0x0D96099a7fA61f50E1D92E45Be262E2D07ee7241,2191.63,0,0,0
0x98c92B608f211137f1A5118205286C9400fd521c,902.95,0,0,0
0x084CfBDA9eb21ddF217250F18bAB8cCDF26457Bb,3208.55,0,0,0
0x42f7d2A17FEF351Fa40687195D756c21E2528D2d,3944.94,0,0,0
0xbe88C88Bb9B7F73cc929fC1b18B7477B9bac0999,438.32,0,0,0
0x6Be90a671E8F5e67BD50cC5C74E25Ff3668F5DF3,1753.31,0,0,0
0xD8132D382e03A4d7e88d6d71B12bf685e463fB3e,4821.60,0,0,0
0x6fe24847b1B39e895C9daC7d28c2Cc9501F3273A,17533.10,0,0,0
0x14568627fEf4Dc1667749203220b81996F5403FB,17533.10,0,0,0
0x3f1a4969C96E0Dd2BfE47fD5dD6235b5CeBF94Be,8766.55,0,0,0
0x875Fb44daB4723B579532988a947e4f9B2135D32,2849.12,0,0,0
0xED34a53B6a36B08b15899347520864Aacb03717f,8766.55,0,0,0
0x60dA5913AC477971bE836136f6AB9400DC75171e,3944.94,0,0,0
0x46eeFaABe5eDB935CbE68673597CA8018c72B99e,438.32,0,0,0
0xe5A7b1781ADaB5F9ddF438a89f8B44C8373ac58a,2629.96,0,0,0
0x37557f51623D585D613a290bb949B5d8A983e22f,17533.10,0,0,0
0xC74f73f519b586ae0f113F27041349a058790523,8766.55,0,0,0
0x3c1c90f7d49d18d7e34BD3a12D9b62a7E59c0d7e,1753.31,0,0,0
0xC0B190ec8E4a673d04cf66362Ad677C4431Ba978,11396.51,0,0,0
0xb6Fd225118BfFEB4D1F178d23B2f7F8423A47e88,17533.10,0,0,0
0x00C3A3e0Ac65a673e2101E58E75d775343580DAC,17533.10,0,0,0
0x6DcfdD67aFF366D65491A752156c6b173Ba29edF,4383.27,0,0,0
0xd2889ba62403457135a0DF44E8aDFa98D5Eb7E36,876.65,0,0,0
0x7630a9591eba078d06EEe0471f6340a1fD57ae41,17533.10,0,0,0
0x54a5CfEb3A2765e02EACF01E96a2A8B4ca117F50,17533.10,0,0,0
0x3a4878bae19a5d5CC35eF019324d0D81a0eF036b,7977.56,0,0,0
0x59F31C5D9A0B87a54B2fa4c9ec766FF3FB882dEF,7889.89,0,0,0
0xD015854beBFDe084AAE43AB2Bfc18163D36C27B5,1753.31,0,0,0
0xfc0531b426aF49eBA76C6822419194446664b098,8766.55,0,0,0
0x34D2458E80a4ceEb6F3473b17F733Afe79224015,4383.27,0,0,0
0xbDee8C726E9D0d71cfd4835B79217Df2fE41d510,3506.62,0,0,0
0x8d28045B8ECEab7ead11CBa9Fe348d28fd5B21Ec,8766.55,0,0,0
0xcDeae89e54F4D218973E15cf39385329F84D855f,6574.91,0,0,0
0x9198521cCbb46B903b21175E49008271E75d1Fe9,2629.96,0,0,0
0x7151AbE31d6f116ff771feC1d51c056eBF62c181,7013.24,0,0,0
0x682aC7b0aA0c78D61d54b4212E726dE609A8ac0a,8766.55,0,0,0
0x8822D7b2A1B14Ed7D550e730eAa3341aefAf8B73,1314.98,0,0,0
0x2F51304ACb144Ef7A31A914ceceC0cB116B9cc79,17533.10,0,0,0
0x85E4a0Fe378463B839692788a8572Bee05048689,5479.09,0,0,0
0x5BF686A30301baFfd152b544ecB7A1bd0514291D,13149.82,0,0,0
0x01BeaD4DAEFb27826793DaFCbD7EEBC843D0c154,4383.27,0,0,0
0xd8eA882aB394cf9A8f0686C2db4Ed5d49AB5D5db,8766.55,0,0,0
0x33F294f1C5eceA8CB4EcE42d1E81e8263926f7cE,17533.10,0,0,0
0xb5a407470C44a3d6B908eDf536f5f61BB526aa54,8766.46,0,0,0
0x821c277A8Baa0ad1508d6ed9FC77A77850fCc100,17533.10,0,0,0
0x8423593b3038C5aA89b71637c9C0BEC7cc20371B,17533.10,0,0,0
0x93037daD0c916a98EC82D87aD3273369C073b928,17533.10,0,0,0
0x0c4389f4d43F6dd3bB93a4B52E227cA528B4a2e5,1314.98,0,0,0
0xa437022f144481bCf75C37a6568ff74904d512ba,2629.96,0,0,0
0x8D4A864bbB08099E3AFf2D29F8726439abF0dD99,17533.10,0,0,0
0x5b94b17D9c6d4c17830dEC9cE6AAB2DCb0E3aF62,876.65,0,0,0
0x65E58C9668F3DD27a402fffFBa9ee7d9C9E22F59,17533.10,0,0,0
0xe338D659Ed0776dc8C249aEaF4756af409857e96,8766.46,0,0,0
0x278305275b67e5063559b4aD9A7501c050E19f51,2629.96,0,0,0
0x4664e80bBf18e739623e17EE71dee253c077873E,4383.27,0,0,0
0x40eAa78d2C951D7275C20f92a246459C99B4bFD1,17533.10,0,0,0
0xb4539D85E80AA57Aa9E457DF767Ecd74C7eEFCeC,17533.10,0,0,0
0xC9B315A4cE0C4f8F655aC2ABc38b38CC799D3368,17533.10,0,0,0
0xf564DbEE904Cd90D8851570f3dd0208f7787D3F9,8766.55,0,0,0
0x82370d3403ddfE1d71a5680E16a5bDbCfd018987,2629.96,0,0,0
0x51d721c2D6C560CD254a995599dD78232Aa397d1,482.16,0,0,0
0x0Ff2F6Bc75d74F4403B5239A09D5177541f4aa38,2814.06,0,0,0
0x8653a5eecCc8CD2f84d0aF7321ABF1c94bc5392e,17533.10,0,0,0
0xF9F949a8b8436F4354e66B133b9039820f9233b6,876.65,0,0,0
0x764b0D47ED2290804EB2e6Cc3891785735AE361d,1227.31,0,0,0
0xfB06957b54Ff03C3E8cE4FB6B56A1A773bb94c2b,1577.97,0,0,0
0x9Dc1bC1C0fcF3f7750154406bfF097290ee290E0,876.65,0,0,0
0xd30f512Bb90a0791dDaEd8Ee14A2fE2B4Bf3Eb8c,17533.10,0,0,0
0xA5131614AaD0E4585ae0F775Df9a51c239cB05dc,2629.96,0,0,0
0x1a845ea641B017C6754700D438F4069996d1Ddd0,17533.10,0,0,0
0x93D42d7A5ffbC1d8C9E0daac2bC2D32a5c93925f,4383.27,0,0,0
0xa3A229FD2A60ED27352bf3D10173F2E377CF33ab,2016.30,0,0,0
0xb53545024fc5113C1F217F713d716EB52b9eF348,1753.31,0,0,0
0xdCF921527F7D6dcBf90b8980346C447dE7eE40ae,17533.10,0,0,0
0xF9c376b4FE99D04baD1B9af6436044747550c569,8766.55,0,0,0
0x94e477bD13ba89e561d83dCCE4aB0bE10A6ea66D,2629.96,0,0,0
0x0A21036131c003a00b0fCA47A1306B777f21208A,2191.63,0,0,0
0xefDdAF20918EC766bDBFdd6787e08B7e02dF7521,17533.10,0,0,0
0x174137961fd82Cf2717d241c4Ad70F3706D27062,17533.10,0,0,0
0xB31fF5f4C60De1aaee182bAC88ae87d9089d5d86,876.65,0,0,0
0x7e6F733077D89De56AB48F134a919d20D2BcD9dC,4383.27,0,0,0
0xB01603016339361BF0d8926d3CE9633b2E9FEfa6,17533.10,0,0,0
0x35232D5498E2D18df70232CEfDAB334d2831dE2e,4383.27,0,0,0
0x628575568911FFcAf0D8b72FD2934AC3DB6f4ae7,2629.96,0,0,0
0xf22C5B3caEa500669C4d84118794eF218F03fB8f,17533.10,0,0,0
0xef6D84D82Fb69858FFcf364f1465C75F2703f9F2,876.65,0,0,0
0x2775C14eC5FC95EE881a69990b246f3963818a26,17533.10,0,0,0
0x8e562b51137FD3065e6422674c6Da365818efe8C,438.32,0,0,0
0x844c3501c0fe4a63c53dA67215A1955c7D21a91C,1753.31,0,0,0
0xf7bdE4c61bFDBac69Bbb7a154404623942d51c03,10519.86,0,0,0
0xdd1c3D3841403B5F68ee8f71dAE3a424468C13C4,13149.82,0,0,0
0x87cD8a575Ee3e9342Ce09b18CD6e76e5eeE21d9A,1753.31,0,0,0
0x8fAe2282c6a75A7aE0d4ebB0bb1a585460b0982a,8766.46,0,0,0
0x31609331DfC1B0BC4d86E515a63fB12Ade7beC35,17533.10,0,0,0
0x7fA8cb66642259B7D2B29C7842c85d8B6a8Ab859,8766.46,0,0,0
0x353fC8dc6c19E562D5a39877D8D314B9D445142D,8766.55,0,0,0
0x0074968E97942694800fD8F195708ec1f4832E37,438.32,0,0,0
0xD4AAe0919562DaF1458D29a8365aaB037F694B5B,8766.55,0,0,0
0x48E3E2A3Cb539225C87734db86A48e5063a36303,17533.10,0,0,0
0x48CA63cCD4b2fbc7B0a33D962e5c6c4bB85a3574,8328.22,0,0,0
0x58B05263E5af4194D573E5fB8Ea2E7Fb6b75fccB,17533.10,0,0,0
0x3dCb1F1045DF995AAcdEcF57Cc3816969311AF68,4383.27,0,0,0
0x2698b6D18bBE4d95488A7543d981971aB99105B5,2629.96,0,0,0
0x654F32A24fDA0910de899eB704fa6e176148213C,4383.27,0,0,0
0x4e54d2e7a2E6d177B1372E8bBE647e47a4566617,17533.10,0,0,0
0x5a6189Eb2892FBbe6598734E2a466Aea0e026161,8757.78,0,0,0
0x3aC3E6B7af1BE04be800f17203889438F74D3614,17533.10,0,0,0
0x82D4A3b01e41eaC7a6162dab21Ab98AD1307Fe27,876.65,0,0,0
0x7cbAE6796d5a5a3B5C1b5224C723Ae9d4A3A54eD,8766.55,0,0,0
0x4eA2015cDC289D8B008026b10Da26F42E2D55CDd,8766.55,0,0,0
0x1eb5dAF91154585F0DE0A59B61756291ae6477e4,10519.86,0,0,0
0x8a6214ae351A85D3d51eF60BB81b583C48E63E63,3418.95,0,0,0
0x0e4a880b297edDe56445aD9Bc1C06f8f748A8B2E,1928.64,0,0,0
0x09f2782f2A8C2F98Ff4E81596D36590dbC2E4916,1051.98,0,0,0
0xE26cc2725e1524034e0791A3781Aa1640C856C12,5856.05,0,0,0
0x6C2266658Af91Fa447F6f7cb61B8Cbc804aeD97a,1753.31,0,0,0
0x2e0bef313fAdC9187C8518Ea0D3be35ba77a4844,1753.31,0,0,0
0x1e4B830eF467d127Bf5777B8381A5B9254d98e2C,17533.10,0,0,0
0x6F4E1Dc00eF42B68Aa4fC7aB50AC9c5F1Cc6D508,2191.63,0,0,0
0xF8EF57290539725E50F546f6Bc4f31f662a64352,17533.10,0,0,0
0xb88DF9855aA1b3C0B84296C8e428B6EF4d233825,4383.27,0,0,0
0x0904e8C93887A3282fAc8Ece406E070ED77b2127,2191.63,0,0,0
0x701aF392BEa80cE20eBE03A82785200acd79870E,5259.93,0,0,0
0x2e33CAa43bc7527b0EA4B5535d4EADe1f96a2aF4,17533.10,0,0,0
0x1E86CffE52E3Efa83359458E03F8F73eAf3fdb14,1314.98,0,0,0
0xAFF25f9716695399537C13bc70bF755fbd34EACa,17533.10,0,0,0
0x3081a4b16ac11f5aC6A7F710b4584A3808F6a041,17533.10,0,0,0
0xC084703F58c22ca6f94BCecf17CdA97064Cdef49,8766.46,0,0,0
0x217CabaE344211641feb494d9A9F452c9125b090,17533.10,0,0,0
0xD01467F1f4FE5e742a86D88eC088E2B58e8B55dc,17533.10,0,0,0
0xC049e086d2691aB182fBfb8eA225CE9F347F9bD8,17533.10,0,0,0
0x499e4157128106008DDEBCf1F4be71CcECB0416d,11396.51,0,0,0
0x90234379F1De5E5D9A33Bb96c6f311b40E6D6Fea,1753.31,0,0,0
0xEcc377FE746219dC0e47af36b256C703Ad06DF8D,17533.10,0,0,0
0xbD044abc8f97618F2Ba07B56D554049c43498360,2586.13,0,0,0
0x821ecCC52f513682DA489aF5dB809a17C231DF6F,569.82,0,0,0
0x46eF1eF857558CcD712909029b3c377C692739b6,2191.63,0,0,0
0x0A16B4E68d87CC9AE918a17296045c11CbfeF9c7,17533.10,0,0,0
0x006D8209e36Af71d583f8756dFBC890efE4FF9B5,17533.10,0,0,0
0x7b1FC6eB05cdbF29933420E1DaEa0240BEb169b6,8766.55,0,0,0
0x557bAA6E825678850F6C63Bc79b5b1AE65E04250,17533.10,0,0,0
0xA178F55A865F0A1b8c304929C9f1B9f75FF6a8C9,1753.31,0,0,0
0x502C43bb944d6E6076Ebd384B14114dBE7AE97f6,8757.78,0,0,0
0xFACf2D070a94619747946f0f9B529b704D7597CB,2629.96,0,0,0
0x1e5749e659b4393c8FcbdfCcF50cD2D3F7369213,8766.55,0,0,0
0xbb6334B8eC97bF616A99eca93b199390Dc246710,8766.46,0,0,0
0x25FB6B693F0743fEA2e82dF158980b915E06A4AD,2191.63,0,0,0
0xff879413e98163bf7E0825fc683B70469391d72f,17533.10,0,0,0
0x38b25456f151e07eD4506E23d454968F96167d25,788.98,0,0,0
0x7B34D55b410a621CAE982a4AEC22A72817271A1a,17533.10,0,0,0
0x126178cEfdF4ed28cf63724d5cFdCcD965A07409,4383.27,0,0,0
0xd964AC9e0A2281B5749C4F70488F2439CE4762C2,2191.63,0,0,0
0xFE475872609A3cB743A024C0f59b668ed70a889a,4383.27,0,0,0
0xb2426a3001E4FB85Db69C67eEC302b7Ed5A52201,13149.82,0,0,0
0xb2c95e5DE63f4e77c48d96cDC7BFb801b87132a1,1314.98,0,0,0
0xdd0cE99F7485CE350d07954eddDbb7e984e334Dc,17533.10,0,0,0
0x4cB3183598508d013e610Ce6A31e4bF078D64Fe4,657.49,0,0,0
0x84ab1D7399a7913FffECc1D2FecB9EE298b62EA9,17533.10,0,0,0
0x3BB293E25136b3C0a0D923520F880904b3EAE30c,4470.94,0,0,0
0x4402eEC0B890c89487f90bA964B606c5b9AacB65,8766.55,0,0,0
0x35B9aDec43654688a46B30F595aFDCebe19D9Dd5,17533.10,0,0,0
0x647dB23602D9116548c6ae534E2cE7061D85C077,4383.27,0,0,0
0x933fe45099407bdEf8DCB019A63F839483f3a942,10519.86,0,0,0
0x9e45B45A8C68b822EE8df17795D51fE22D8cE2bC,3506.62,0,0,0
0x232736753804C017cDc98efBc3438C30654dE0cF,4383.27,0,0,0
0xc852fD5F6D3031f33f8Dc9fdE03D06a5b3e5Fd12,17533.10,0,0,0
0x0Ee1802fE9fB1Bba98C1083899e898F49f1974E4,3506.62,0,0,0
0x8595dc163e4cCfD3b625B088c6E19fDEe9b2Df75,2629.96,0,0,0
0x6150fC23E3C03E737aA3Da2F3a684B0d5326B173,8678.88,0,0,0
0xb9305314Ab1f94A9E61713De85D643eE753eEFBa,17533.10,0,0,0
0x764BCC9cd70911d248E62EbE024583B2980AD918,1753.31,0,0,0
0xF9F099E892e54c7e5e16B416A1F9Ce5a05138039,17533.10,0,0,0
0xD1d1778ffB1762aCC0168a7f39F457569294e158,3506.62,0,0,0
0x3037487638855C32E8CDA6ebb5a08cE0C3057B4F,2191.63,0,0,0
0x9e0D90397d6f1bA40B04cc64A0540eb50A407484,8766.55,0,0,0
0x885Bd163b3736dDD49baE62b4074424D08Fe5C13,17533.10,0,0,0
0x425608bc1353CC040871533E99c0f14af4241DAf,8766.46,0,0,0
0x56803B565173F5D954741F415E19dBFe1739449C,17533.10,0,0,0
0xFB2a54e2c2F78e006D0CF4C5dc8C3da9eB6569F5,17533.10,0,0,0
0x66C099C10e351735E841b71eeA323CAADBd23385,3506.62,0,0,0
0xDE727e1E7beF89975f824401642d65C408Fac594,876.65,0,0,0
0x3e0d43371B0888d66Ae62e80447f6C71736C3936,4383.27,0,0,0
0x27145De9632a21aD390504C2f47c9C319c79FD6F,1753.31,0,0,0
0xB7Ca43c2932802d3601bA73e529BcaB75AF92d2A,2629.96,0,0,0
0x9261D0B328ba16FeEa52B35799E62ecE1697D054,8757.78,0,0,0
0x293764Db01FCebe96C98B68aBb63cB2bbDb4C0cF,1753.31,0,0,0
0xA847128E9897fF7a5563d3418848996A64C51607,8766.55,0,0,0
0x934cA5598A54Ba22d5b78cb3C2382215c63D621c,17533.10,0,0,0
0x09071713eF6dbd7ed69F7774BF008269Cd5991E4,8766.46,0,0,0
0x11889Cd75e20DcE27D60ac3dB42f891E739c9DE6,17533.10,0,0,0
0xca117c487a51250C2D7FdA55CAA559c25B802849,17533.10,0,0,0
0x8959A9493a82887Ebd72A08FdFEAbECBE7B58096,438.32,0,0,0
0x84BC61741d99b06AfD8c50489B4ab95912d0958b,17533.10,0,0,0
0xAD163071D0F91FCE36A267c36828528707f4a4D4,17533.10,0,0,0
0xe92Fd1381649Ab2FeA1f181E708da520b0FAEd7a,13149.82,0,0,0
0xC4ee6D2F5Be5D89a0cc5D4f5E61036fE22Bc3a92,14026.48,0,0,0
0x38F290221eCBEbB69ED8193a062d7ae8e9331449,876.65,0,0,0
0x0C3cF95D7786B449961DE7695A5aFB6b53E04897,2191.63,0,0,0
0x922abeE6FEC828020A6e9b552e077f637ea21808,4602.43,0,0,0
0xfb24F3871Aa97cfffffe1C7C73Fe4a63F0C4B94c,438.32,0,0,0
0xF0F4fD027b6b02Ed31d779E4c532706C948b2F92,17533.10,0,0,0
0x0cFeCF69Ac50d4548669a23c6575368127f7a5fC,13149.82,0,0,0
0x7eF469bEE4C1e961CC155e5a3E1362Dd264bcf7B,17533.10,0,0,0
0x4770B4E9ACdD6a8ce6eF0c46299F22D169c00cDc,5864.91,0,0,0
0x4cEEe88C323C2A19672346F18a3c0f241ba70d42,17533.10,0,0,0
0x2022bb043F64733E5F3EE9F071405b298ADffcA7,17533.10,0,0,0
0x384da5e54407592a4b0059B9e7e943022cEc7678,14026.48,0,0,0
0x28e95A3dA057c716De0Ae50A718AdFC2c1e96a3e,17533.10,0,0,0
0x63AfD8e2399006Ca709Dc8bD4B9ca3a96643A04d,8766.55,0,0,0
0xC389b5e8d841ec65969d53c4f701b1567dC74524,13149.82,0,0,0
0x1cb3cEb674C8F45f557F39fb39446Ef0c08Aa6cd,17533.10,0,0,0
0x241Ac50Ed65194391E3706A4d18c7573D38D3726,876.65,0,0,0
0x749dDc6ff20C770C5BE7a4c9a138b05cef0333C9,7013.24,0,0,0
0x15b970067B6237B387f5B27C173b0ADAe6825871,17533.10,0,0,0
0x142e613728641241e4D2BC148b3A51a3bbDe9A8d,1753.31,0,0,0
0x9a6Bd6e5337a36851339dB26CFda885481527aa4,17533.10,0,0,0
0x60f15bE18a49a8Cd40C73aa24018FffF3d1EccE2,8757.78,0,0,0
0x2209111Bcf0EBe086cA521a5eb8ea059Eb2fD96c,438.32,0,0,0
0x1E0246e7a30bc732B2f87aE004851152A5155DE1,8766.55,0,0,0
0xDf46Bd50f3d965AE78a8a604638510ac9Ec85975,8766.55,0,0,0
0xDcD85e2e24becd75E08F626346973Ed4e104ddF1,17533.10,0,0,0
0x22468C4B1e2b37Ca7e2b6d57c8742fad7B5F1eAa,2016.30,0,0,0
0x0a6408742d6482eA419979Ef02164413eEf0D620,6574.91,0,0,0
0x4490dDBccf923271aa45f7D9957D4b8ADC8dbEe4,1753.31,0,0,0
0x9324Bce561F2Eb25a351A94918f5543d17d18216,10519.86,0,0,0
0x35BBbCf373e5Eb32A0A5Fe036B8C9F47F78b4a32,3506.62,0,0,0
0xfD366428676a547Ff4746792999EdC7B6F9A5Fa0,17533.10,0,0,0
0x85a58C4D3706BF331140E5c268bE38d92BA4baaB,17533.10,0,0,0
0xB64107Ca945Bedcbe227dCe49A632C5fF93fEA07,17533.10,0,0,0
